Date,Oil rate,Water rate,Gas rate,THP,BHP,GL,ESP
11/25/2020,181,1354,0,368,1705,500,0
11/26/2020,182,1369,0,367,1705,500,0
11/27/2020,182,1374,0,372,1705,500,0
11/28/2020,184,1371,0,371,1705,500,0
11/29/2020,182,1376,0,372,1705,500,0
11/30/2020,184,1394,0,372,1705,500,0
12/1/2020,182,1268,0,364,0,500,0
12/2/2020,183,1258,0,370,0,500,0
12/3/2020,136,953,0,474,0,500,0
12/4/2020,0,0,0,1003,0,0,0
12/5/2020,0,0,0,1206,0,0,0
12/6/2020,0,0,0,1222,0,0,0
12/7/2020,92,914,0,783,0,500,0
12/8/2020,169,1232,0,341,0,500,0
12/9/2020,174,1253,0,341,0,500,0
12/10/2020,179,1306,0,339,0,500,0
12/11/2020,180,1292,0,339,0,500,0
12/12/2020,180,1291,0,342,0,500,0
12/13/2020,178,1309,0,346,0,500,0
12/14/2020,178,1304,0,342,0,500,0
12/15/2020,181,1327,0,347,0,500,0
12/16/2020,178,1324,0,348,0,500,0
12/17/2020,179,1333,0,353,0,500,0
12/18/2020,180,1343,0,357,0,500,0
12/19/2020,182,1359,0,359,0,500,0
12/20/2020,180,1340,0,360,0,500,0
12/21/2020,179,1331,0,359,0,500,0
12/22/2020,177,1315,0,363,0,500,0
12/23/2020,183,1351,0,360,0,500,0
12/24/2020,185,1360,0,359,0,500,0
12/25/2020,182,1336,0,360,0,500,0
12/26/2020,186,1359,0,357,0,500,0
12/27/2020,185,1357,0,358,0,500,0
12/28/2020,186,1357,0,358,0,500,0
12/29/2020,184,1346,0,354,0,500,0
12/30/2020,180,1317,0,357,0,500,0
12/31/2020,179,1324,0,360,0,500,0
1/1/2021,201,1456,0,366,1705,500,0
1/2/2021,178,1319,0,369,1705,500,0
1/3/2021,177,1316,0,365,1705,500,0
1/4/2021,178,1323,0,370,1705,500,0
1/5/2021,178,1320,0,363,1705,500,0
1/6/2021,180,1327,0,368,1705,500,0
1/7/2021,181,1328,0,372,1705,500,0
1/8/2021,185,1364,0,369,1705,500,0
1/9/2021,184,1374,0,367,1705,500,0
1/10/2021,185,1353,0,362,1705,500,0
1/11/2021,184,1373,0,361,1705,500,0
1/12/2021,187,1395,0,363,1705,500,0
1/13/2021,177,1311,0,362,1705,500,0
1/14/2021,180,1336,0,361,1705,500,0
1/15/2021,182,1373,0,356,1705,500,0
1/16/2021,181,1368,0,357,1705,500,0
1/17/2021,181,1361,0,362,1705,500,0
1/18/2021,182,1366,0,365,1705,500,0
1/19/2021,179,1350,0,365,1705,500,0
1/20/2021,181,1364,0,366,1705,500,0
1/21/2021,171,1295,0,362,1705,500,0
1/22/2021,177,1346,0,372,1705,500,0
1/23/2021,179,1321,0,357,1705,500,0
1/24/2021,176,1302,0,362,1705,500,0
1/25/2021,178,1324,0,364,1705,500,0
1/26/2021,178,1328,0,361,1705,500,0
1/27/2021,180,1302,0,360,1705,500,0
1/28/2021,177,1279,0,358,1705,500,0
1/29/2021,185,1350,0,361,1705,500,0
1/30/2021,177,1283,0,372,1705,500,0
1/31/2021,175,1265,0,366,1705,500,0
2/1/2021,177,1282,0,364,1705,500,0
2/2/2021,178,1272,0,362,1705,500,0
2/3/2021,179,1281,0,363,1705,500,0
2/4/2021,177,1269,0,362,1705,500,0
2/5/2021,175,1263,0,361,1705,500,0
2/6/2021,175,1281,0,360,1705,500,0
2/7/2021,175,1268,0,348,1705,500,0
2/8/2021,176,1280,0,342,1705,500,0
2/9/2021,178,1300,0,336,1705,500,0
2/10/2021,178,1311,0,346,1705,500,0
2/11/2021,178,1314,0,340,1705,500,0
2/12/2021,179,1311,0,347,1705,500,0
2/13/2021,164,1206,0,336,1705,500,0
2/14/2021,165,1212,0,359,1705,500,0
2/15/2021,179,1304,0,359,1705,500,0
2/16/2021,179,1338,0,354,1705,500,0
2/17/2021,181,1362,0,347,1705,500,0
2/18/2021,170,1274,0,344,1705,500,0
2/19/2021,162,1205,0,318,1705,500,0
2/20/2021,170,1261,0,343,1705,500,0
2/21/2021,176,1309,0,341,1705,500,0
2/22/2021,175,1320,0,343,1705,500,0
2/23/2021,177,1328,0,344,1705,500,0
2/24/2021,180,1344,0,346,1705,500,0
2/25/2021,178,1322,0,335,1705,500,0
2/26/2021,179,1333,0,341,1705,500,0
2/27/2021,180,1348,0,343,1705,500,0
2/28/2021,182,1373,0,341,1705,500,0
3/1/2021,183,1374,0,342,1705,500,0
3/2/2021,184,1386,0,341,1705,500,0
3/3/2021,183,1391,0,348,1705,500,0
3/4/2021,185,1365,0,344,1705,500,0
3/5/2021,183,1354,0,340,1705,500,0
3/6/2021,181,1336,0,335,1705,500,0
3/7/2021,180,1329,0,350,1705,500,0
3/8/2021,182,1346,0,344,1705,500,0
3/9/2021,183,1348,0,342,1705,500,0
3/10/2021,181,1340,0,351,1705,500,0
3/11/2021,179,1311,0,339,1705,500,0
3/12/2021,182,1332,0,352,1705,500,0
3/13/2021,181,1329,0,354,1705,500,0
3/14/2021,179,1313,0,354,1705,500,0
3/15/2021,179,1322,0,351,1705,500,0
3/16/2021,178,1305,0,353,1705,500,0
3/17/2021,175,1282,0,349,1705,500,0
3/18/2021,175,1288,0,349,1705,500,0
3/19/2021,176,1295,0,348,1705,500,0
3/20/2021,176,1295,0,349,1705,500,0
3/21/2021,174,1282,0,348,1705,500,0
3/22/2021,175,1298,0,348,1705,500,0
3/23/2021,167,1240,0,352,1705,500,0
3/24/2021,179,1319,0,361,1705,500,0
3/25/2021,181,1327,0,358,1705,500,0
3/26/2021,181,1335,0,355,1705,500,0
3/27/2021,182,1339,0,362,1705,500,0
3/28/2021,181,1328,0,358,1705,500,0
3/29/2021,181,1320,0,358,1705,500,0
3/30/2021,183,1350,0,359,1705,500,0
3/31/2021,183,1321,0,359,1705,500,0
